,index,branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Length
6830,38977,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,339,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,1758,114,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6831,38978,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,418,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,1629,115,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6832,38979,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,232,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,1515,116,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6833,38980,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,146,[],choice-response,Back,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1371,117,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6834,38981,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,176,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1116,118,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6835,38982,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,442,[],choice-response,Beat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,1727,119,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6836,38983,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,282,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,1537,120,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6837,38984,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,299,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1354,121,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6838,38985,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,258,[],choice-response,Fat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,1452,122,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6839,38986,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,301,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,1444,123,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6840,39561,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_fadfat_rv,2211,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,3655,4,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6841,39562,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_cabcap_rv,2005,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,3220,5,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6842,39563,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,896,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,2066,6,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6843,39564,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,1152,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,2220,7,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6844,39565,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,1844,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,2923,8,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6845,39566,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_cabcap_rv,1281,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,2086,9,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6846,39567,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,812,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,1877,10,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6847,39568,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_fadfat_rv,975,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,2009,11,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6848,39569,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,2212,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,3045,12,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6849,39570,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,1351,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,2157,13,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6850,39571,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,1887,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,2991,14,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6851,39572,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,1169,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1943,15,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6852,39573,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,1537,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,2640,16,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6853,39574,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_fadfat_rv,993,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,2049,17,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6854,39575,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_cabcap_rv,1108,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,1891,18,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6855,39576,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,909,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1956,19,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6856,39577,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,1239,[],choice-response,Back,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,2031,20,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6857,39578,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,1534,[],choice-response,Beat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,2380,21,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6858,39579,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_fadfat_rv,796,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,2064,22,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6859,39580,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_cabcap_rv,1387,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,2434,23,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6860,39581,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,1973,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,2822,24,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6861,39582,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,673,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,1707,25,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6862,39583,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,817,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,1866,26,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6863,39584,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,855,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1659,27,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6864,39585,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_cabcap_rv,759,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,1760,28,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6865,39586,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,1296,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,2135,29,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6866,39587,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_cabcap_rv,905,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,1717,30,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6867,39588,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,1818,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,2738,31,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6868,39589,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,1614,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,2530,32,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6869,39590,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,1326,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,2445,33,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6870,39591,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_fadfat_rv,908,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,1938,34,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6871,39592,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_fadfat_rv,849,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,2116,35,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6872,39593,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,737,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,1793,36,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6873,39594,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,1367,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,2428,37,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,1,8
6874,39595,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,567,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1535,38,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6875,39596,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,1410,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,2203,39,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6876,39597,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,2267,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,3078,40,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6877,39598,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,998,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,1820,41,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6878,39599,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,1108,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1893,42,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6879,39600,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_fadfat_rv,779,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,1978,43,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6880,39601,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_cabcap_rv,1296,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,2081,44,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6881,39602,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,808,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,1897,45,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6882,39603,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,925,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1720,46,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6883,39604,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,796,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,1998,47,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6884,39605,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,636,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1613,48,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6885,39606,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_fadfat_rv,654,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,1639,49,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6886,39607,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,557,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,1575,50,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6887,39608,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_cabcap_rv,552,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,1554,51,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6888,39609,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,848,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1627,52,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6889,39610,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,636,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,1686,53,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6890,39611,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,1428,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,2515,54,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6891,39612,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,1162,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,1969,55,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6892,39613,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_cabcap_rv,1279,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,2062,56,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6893,39614,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_lablap_rv,475,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,2039,57,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6894,39615,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_beadbeat_rv,756,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,1615,58,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,0,0,1
6895,39616,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_bagback_rv,598,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1613,59,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
6896,39617,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_laglack_rv,1138,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1949,60,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,1,1
6897,39618,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,4d5cb6c0c6da2deec3ee92d93437b43f73ca58161e59a276b85fb85ad60443fb,2457.0515279769897,False,keypress,prescreenRsp_fadfat_rv,520,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,1730,61,PrescreenTrials_rv,PrescreenTrials,4d5cb,EXP8a,1,0,8
